"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"XIST",6.89097036116824e-17,-9.85084022679985,0,0.71,1.73576652427467e-12
"TSIX",4.73556411364359e-16,-10.5465087368694,0,0.677,1.19284124458568e-11
"C22orf34",1.69792824627119e-12,-4.30039942683301,0.037,0.645,4.2769114595325e-08
"MT-CO2",2.58164860278171e-11,-9.25953929685893,0,0.484,6.50291466554686e-07
"SNCAIP",3.33124203317535e-10,-4.30618675456075,0.037,0.548,8.3910655573654e-06
"TGFBR2",4.93387674853292e-10,-2.84031521467134,0.148,0.742,1.24279421418796e-05
"NCALD",2.09359462331499e-08,-8.17687216638135,0,0.355,0.000527355549666814
"ADAMTS9",2.11799962959742e-08,4.15844717095742,0.741,0.161,0.000533502926699294
"RCSD1",1.04830266054403e-07,-8.39058543200125,0,0.323,0.00264056957164436
"SCGB1A1",1.04830266054403e-07,-8.59257335099566,0,0.323,0.00264056957164436
"MT-ATP6",1.04830266054403e-07,-8.36784794412581,0,0.323,0.00264056957164436
"HSP90AA1",2.04253414136078e-07,9.46275367147915,0.568,0,0.00514493924867366
"ZNF521",2.09990440768045e-07,-1.86114083885714,0.222,0.742,0.00528944921250627
"RAPGEF5",2.35596264116119e-07,2.59340949410034,0.765,0.323,0.00593443429682091
"MT-ND2",5.12855610225566e-07,-8.66809070567396,0,0.29,0.0129183199659718
"MT-ND4",5.12855610225566e-07,-8.8744374087984,0,0.29,0.0129183199659718
"MT-CYB",5.12855610225566e-07,-8.32774647197648,0,0.29,0.0129183199659718
"PPFIBP1",6.04624045527821e-07,1.38947583261699,0.938,0.839,0.0152298750828003
"LDB2",2.25967540631026e-06,1.22518562523457,0.975,0.806,0.0569189638095491
"MYH10",2.2899171567214e-06,-2.73408482814635,0.099,0.516,0.0576807232606554
"MCC",2.45502162290563e-06,-8.43511069203899,0,0.258,0.06183953965937
"ZNF655",2.45502162290563e-06,-7.45513717033775,0,0.258,0.06183953965937
"ADAM10",2.75906478452177e-06,6.1785131032458,0.519,0.032,0.0694980828573189
"RUNX1T1",3.0350438834455e-06,-3.29793815782068,0.062,0.419,0.0764497203801087
"STON2",3.63027922816547e-06,-2.3730020043282,0.086,0.484,0.09144310347826
"TLE1",4.9250335688089e-06,-2.61165560190502,0.111,0.516,0.124056670564727
"NTN1",6.90106020493822e-06,-1.816523491505,0.222,0.677,0.173830805502189
"ST6GAL1",1.12882271981688e-05,-2.35662734369634,0.123,0.516,0.284339154894674
"RHD",1.15202406747185e-05,-7.45269213030043,0,0.226,0.290183342355485
"IRAK1BP1",1.15202406747185e-05,-7.56417797753072,0,0.226,0.290183342355485
"MT-CO1",1.15202406747185e-05,-7.82959857916619,0,0.226,0.290183342355485
"IGFBP7",1.52356506389922e-05,-2.08258017759641,0.136,0.516,0.383770803945575
"FOXN3",1.8145200401126e-05,-1.79241037243211,0.173,0.581,0.457059452903964
"CASC4",2.01966329771497e-05,-4.99261012594273,0.012,0.258,0.508732988061424
"ROCK2",2.23535478295805e-05,2.24516356399612,0.679,0.355,0.563063516279303
"ZFP36L2",2.42875506498673e-05,-3.79644492828142,0.012,0.258,0.611779113319508
"ZNF385D",2.58298787021462e-05,8.05854701662453,0.42,0,0.650628814628362
"ARHGEF12",3.09459131729214e-05,2.85165880896868,0.58,0.194,0.779496606912716
"HSPA1A",3.7116973273144e-05,8.08665954483817,0.407,0,0.934939439777225
"SNX25",4.4477259488592e-05,3.8277250938696,0.481,0.065,1
"TGFBR3",7.09458080448303e-05,-2.49598442339623,0.099,0.419,1
"PDE4D",7.96211905046127e-05,1.83658088229428,0.716,0.387,1
"PCNX4",8.40341701025507e-05,-4.77903912918173,0.012,0.226,1
"MAOA",8.40341701025507e-05,-5.49578456580008,0.012,0.226,1
"CSGALNACT1",8.64268332732664e-05,-1.72255146295425,0.21,0.581,1
"WWTR1",8.99961123419339e-05,2.29369175937284,0.654,0.355,1
"RPP38",9.48258639460592e-05,-3.80063443016291,0.012,0.226,1
"KIAA1671",0.00011134354044985,-1.46344759649526,0.259,0.645,1
"NEK7",0.000111509193746989,-3.21309163138544,0.037,0.29,1
"LMCD1",0.00011395541166424,-3.8061099210035,0.025,0.258,1
"SNX2",0.00011395541166424,-3.45703193580587,0.025,0.258,1
"ZNF462",0.000120242845831849,-3.40621825329325,0.025,0.258,1
"DIP2C",0.000130152695792846,3.83622645990957,0.481,0.129,1
"EPAS1",0.000135837863624423,-2.81452527352067,0.037,0.29,1
"ARID4B",0.000136477482925564,2.60784059155087,0.543,0.194,1
"ROBO4",0.000141125045435613,-3.1589106893739,0.025,0.258,1
"SORBS1",0.000148042341644395,2.61150104381817,0.543,0.161,1
"SLC2A3",0.000149619540365001,7.68537395329584,0.358,0,1
"MIR99AHG",0.000150832368726918,-1.86110176547955,0.185,0.516,1
"AC007193.2",0.000167903323780253,-1.99991135950481,0.099,0.419,1
"FBH1",0.0001743141149656,-2.19687525010595,0.025,0.258,1
"RALGAPA2",0.000179503802245788,1.45770521893555,0.889,0.839,1
"GPM6A",0.000184456049492116,3.65496142298873,0.432,0.065,1
"TC2N",0.000203704910394138,2.08951631037032,0.568,0.161,1
"COLEC12",0.000206429130548378,-1.92487322335582,0.123,0.452,1
"CATSPERB",0.000224551538406514,2.82014118103862,0.506,0.161,1
"KLF7",0.000233107160714701,-1.72908127962657,0.086,0.387,1
"ERICH1",0.000245551639812767,-2.23120630555322,0.136,0.452,1
"PGM5",0.000274678625267707,-1.51787352559496,0.185,0.548,1
"UTY",0.000291027588239312,7.35419740853118,0.333,0,1
"CDK6",0.00030095695910135,-2.36179040016389,0.062,0.323,1
"DMTN",0.000302913477356992,-2.98256605954011,0.049,0.29,1
"STOX2",0.00030333758951464,-1.19184160269408,0.728,0.871,1
"FTX",0.000316020869629514,-1.31875946704053,0.481,0.839,1
"QKI",0.000388552035105782,1.76294965881623,0.667,0.355,1
"VPS41",0.000442125219523508,-3.10105451294318,0.037,0.258,1
"ADAM19",0.000514820597454102,2.23266717075468,0.494,0.129,1
"SF3B1",0.000515764350398959,-1.86003235249552,0.099,0.387,1
"CCND3",0.000535010349579149,-3.47970248769675,0.025,0.226,1
"MAN1C1",0.000592562681660397,-2.33326762554865,0.025,0.226,1
"IL6ST",0.0006003983009444,-1.54204936218157,0.111,0.419,1
"HMGN3",0.000613160214771461,-2.07016797544883,0.049,0.29,1
"IGF1R",0.000639215342431772,-1.55249730471341,0.198,0.548,1
"MIGA1",0.000640087319812611,-1.96458795834019,0.049,0.29,1
"KDR",0.000642934407678139,-2.32460901366024,0.037,0.258,1
"KLHL4",0.00068494157786189,-1.08534121762285,0.21,0.581,1
"OSBPL1A",0.000744140594123884,-1.61461845549408,0.062,0.323,1
"HIF1A",0.000837386381419215,4.11787261760184,0.395,0.097,1
"ZBTB16",0.000840676530636305,-1.43381336515284,0.235,0.581,1
"COMMD1",0.000849782984814194,-1.51104555354782,0.086,0.355,1
"CD9",0.000857033536912415,3.33707459741258,0.383,0.065,1
"ACTN1",0.000895037063954944,1.84277723687773,0.481,0.161,1
"PICALM",0.000896822478548239,1.51927994079029,0.691,0.484,1
"MAP4K5",0.000914059929421201,-1.7738960506975,0.086,0.355,1
"MRTFA",0.000968885309551575,2.33236429188721,0.506,0.258,1
"PDGFC",0.00106661407518891,-2.64621966344858,0.099,0.355,1
"FAM155A",0.00107885987704304,2.68144249746497,0.383,0.065,1
"CDH5",0.0010949127069427,-2.09577268201353,0.074,0.323,1
"GAB2",0.00111459975489417,-2.33923026693904,0.062,0.29,1
"USP48",0.0011351956230672,-1.63031755895771,0.086,0.355,1
"FAM126A",0.0011666672637926,3.28045154175496,0.407,0.097,1
"NFATC2",0.00119423176367266,-3.18477034100945,0.049,0.258,1
"CAVIN2",0.00120496441245014,-1.6863676557698,0.111,0.387,1
"SH3D19",0.00123555622793975,-1.7284911870063,0.148,0.452,1
"PTPN14",0.00128818778613304,-1.29630654861032,0.247,0.581,1
"TNS1",0.00129088632746763,-1.43326076336222,0.198,0.516,1
"PTPRG",0.00131511145851478,-1.88529497258053,0.099,0.355,1
"PRKAG2",0.00131582536549184,-1.48068009677325,0.21,0.548,1
"JAK1",0.0013912316596409,-1.27075427643918,0.21,0.516,1
"ULK4",0.00141388306569881,-2.5412895465064,0.049,0.258,1
"PLCB4",0.00156881028614238,-0.9973207217835,0.407,0.71,1
"LINC01004",0.00160243853324042,-2.77995713249991,0.049,0.258,1
"STOM",0.00169965018415777,3.72027493828546,0.309,0.032,1
"SRRM2",0.00176124791886334,-1.5403785234168,0.296,0.613,1
"INTS6",0.00176938665625749,2.67434051864008,0.395,0.097,1
"JPX",0.00182432413585931,-1.58865189570754,0.136,0.419,1
"MAF",0.00193495875093652,2.11960182214514,0.444,0.129,1
"MICAL3",0.00196394967354838,-1.39437631959453,0.198,0.516,1
"GALK2",0.00196881241314702,-2.06956551324017,0.049,0.258,1
"TP63",0.00209443209914581,-2.29926686631647,0.037,0.226,1
"ZDHHC20",0.00209443209914581,-2.45798531136387,0.037,0.226,1
"TRIO",0.00218841215959101,1.04265204135809,0.778,0.516,1
"RYR2",0.00228577051199963,3.52004113679911,0.309,0.032,1
"TPP2",0.0022868179345248,-2.46002268668769,0.037,0.226,1
"SCMH1",0.00229948901847319,3.47909106100676,0.333,0.065,1
"MSH2",0.00231565131686811,-1.4080443317529,0.049,0.258,1
"FRMD6",0.00249055587280039,-1.91568125839902,0.148,0.419,1
"GJA1",0.00257287403582076,6.81705153406337,0.247,0,1
"ZFAND3",0.00259682864497531,1.2755681549092,0.704,0.548,1
"DUSP1",0.00266640302604718,-1.66048025765652,0.099,0.355,1
"ASCC1",0.00272097004094148,-1.57533070596907,0.037,0.226,1
"FCHO2",0.00282562096648129,-1.38684015596354,0.123,0.387,1
"TCF7L2",0.00315419805381587,-1.17832725024257,0.235,0.516,1
"ABLIM1",0.00322657718510457,-1.17951536404539,0.42,0.677,1
"CRIM1",0.00323113274557884,-1.81071393573234,0.16,0.419,1
"ATG10",0.00330850966617815,-1.74181712654593,0.086,0.323,1
"VOPP1",0.00333907235105785,-2.43915665549748,0.062,0.258,1
"PARVA",0.00335349772078602,-1.6312600523628,0.074,0.29,1
"UBE2E2",0.0033591427096846,1.46770083984467,0.568,0.258,1
"AC119673.2",0.0034532249163088,6.88056879149894,0.235,0,1
"MGAT4C",0.0034532249163088,7.1035633372678,0.235,0,1
"CEP162",0.00346705701527611,-2.53183276593918,0.062,0.258,1
"ST6GALNAC3",0.003534947866163,0.90290686503952,0.889,0.806,1
"TENM3",0.00359949111481256,-2.66409350114504,0.062,0.258,1
"AC012409.2",0.00379018057593011,-1.36763856835517,0.173,0.452,1
"NEAT1",0.00388406708415047,0.511524965748288,0.988,1,1
"GAS7",0.00400371937343985,1.52703624025196,0.58,0.355,1
"PRRC2C",0.00412331699525569,1.85306251456841,0.432,0.161,1
"KIAA2026",0.00433328294528656,-1.84339720244406,0.062,0.258,1
"SEMA3A",0.00433658366448869,1.28856307514749,0.728,0.645,1
"PKHD1L1",0.00449138045459266,-0.684981201889852,0.84,0.968,1
"PPFIA1",0.00460376357034511,-2.8553891743635,0.049,0.226,1
"PTPN11",0.00461725562381387,6.81679527725259,0.222,0,1
"USP9Y",0.00461725562381387,6.87686311437382,0.222,0,1
"RIN2",0.00473249331943456,-1.08126132658863,0.111,0.355,1
"NMNAT2",0.00478843449385336,-2.15220098500032,0.049,0.226,1
"APP",0.00490673792168578,1.05750658183535,0.765,0.581,1
"SLC22A23",0.00504287052107422,-0.725698413862066,0.519,0.806,1
"CAMKMT",0.00517802135717478,-1.92780922820735,0.049,0.226,1
"TIMP3",0.00540532280298257,-0.921845255630101,0.321,0.645,1
"NAMPT",0.00571066521350868,3.11878382121005,0.272,0.032,1
"ADCY9",0.00581624581931648,-2.18523324072902,0.049,0.226,1
"PITPNC1",0.00594477655053173,2.06066165202186,0.469,0.226,1
"RAI1",0.00604424574054043,-1.95691963399336,0.049,0.226,1
"DOCK5",0.0061315370346801,-0.759260858244507,0.617,0.903,1
"ARPC2",0.00615139761734765,6.16397957574223,0.21,0,1
"GLUD1",0.00615139761734765,6.81557527282965,0.21,0,1
"AL121839.2",0.00615139761734765,6.41669986496472,0.21,0,1
"C1orf21",0.00621731811355999,-1.18643733350029,0.185,0.452,1
"SGSM1",0.00628026620482297,-1.84655149119962,0.049,0.226,1
"PALD1",0.00628964330943622,-1.36443165852856,0.148,0.387,1
"MSRB3",0.0063204484324255,-1.04392196829927,0.235,0.516,1
"PRPF38B",0.0064455201774247,-1.37459980379606,0.062,0.258,1
"LINC01376",0.0064455201774247,-1.3613840956414,0.062,0.258,1
"RBM25",0.00665475158295011,-1.15709337846325,0.259,0.548,1
"LIMCH1",0.00666701041225877,-1.7388749829508,0.173,0.419,1
"LAMB1",0.00677734822002784,-1.74954422652799,0.049,0.226,1
"ATF7IP",0.00677734822002784,-1.68115558263259,0.049,0.226,1
"KIAA1217",0.00682719715578507,-1.60882748036661,0.21,0.452,1
"UHRF2",0.00684346675254909,2.64157603211864,0.309,0.065,1
"MTHFD1L",0.00705332105626346,3.20547796497176,0.296,0.065,1
"TMTC1",0.00722181878929295,-1.13453179254638,0.284,0.548,1
"SPATA5",0.00734806406076184,-0.414344560715545,0.074,0.29,1
"ANKRD17",0.00745647592782305,1.58432041904333,0.469,0.194,1
"NF1",0.00748192492172118,1.96029512206223,0.444,0.226,1
"C5orf64",0.00758940238616789,-1.60840634060218,0.049,0.226,1
"PPP1R16B",0.0078444372483675,-0.87497303742782,0.148,0.419,1
"AFAP1L1",0.00801055095045644,1.92353291748156,0.432,0.194,1
"POLR2J3",0.00817817858161162,-1.25116043033931,0.049,0.226,1
"EXOC6",0.00821171110327764,-1.27066094549946,0.259,0.516,1
"PIAS1",0.00831094963116507,1.77097121900929,0.346,0.097,1
"ENOSF1",0.00840300592047602,-2.0239645727863,0.099,0.29,1
"AUH",0.00848762811506036,-0.81115976406803,0.049,0.226,1
"SLC38A2",0.00852010313792097,2.17597715336505,0.407,0.194,1
"ETS1",0.00864383141288169,-1.57840155474792,0.111,0.323,1
"MIR29B2CHG",0.00883545708210332,-0.999544144851646,0.086,0.29,1
"RELN",0.00891775792134141,-0.773538572031797,0.481,0.839,1
"PLEKHG3",0.00907980477268837,-1.92464327728376,0.074,0.258,1
"CCDC88A",0.00940469405429214,-1.13621507770706,0.086,0.29,1
"ZDHHC14",0.00956714466362756,-0.918162158632021,0.568,0.742,1
"PRKAR1B",0.0097084709634346,-1.61359275402965,0.111,0.323,1
"TRPS1",0.00987744902059,-2.7378753236051,0.062,0.226,1
"REV3L",0.00988649772085202,1.42013571579617,0.469,0.194,1
"PLXDC2",0.0102080179676122,-0.863650819853786,0.309,0.613,1
"WASF2",0.0102523544504496,-1.61021933186294,0.198,0.419,1
"EMSY",0.0104158099346427,4.75685609726506,0.235,0.032,1
"SIK3",0.0107086016855219,1.56567865655797,0.481,0.258,1
"ARHGAP23",0.0107401924943903,3.48967568849169,0.272,0.065,1
"R3HDM2",0.0109669239532315,-2.04242568170736,0.062,0.226,1
"HIF1A-AS3",0.0110262592131507,2.74122393184834,0.321,0.097,1
"MID2",0.011049782441196,-1.60499410755563,0.074,0.258,1
"PABPC1",0.0113758723007863,2.66227951741865,0.247,0.032,1
"AC008014.1",0.0115249521961832,-1.20858008773146,0.111,0.323,1
"AC092839.1",0.0116632827649407,-1.18077620946774,0.086,0.29,1
"BAZ1A",0.0118516372643607,2.18166506093126,0.321,0.097,1
"PPARG",0.0118554100567084,-0.988929966005446,0.111,0.323,1
"SYN3",0.012138382304905,-1.02879370389788,0.198,0.419,1
"FLRT2",0.0122449117054191,-1.40484928956029,0.173,0.419,1
"CLIP2",0.012304800371348,3.21358914191016,0.235,0.032,1
"KLF6",0.0124557206398692,-1.16378178734953,0.21,0.452,1
"RNF213",0.0125482711722352,-0.954642108827302,0.173,0.419,1
"GNAQ",0.0126641010428841,1.91214125407394,0.407,0.194,1
"KANSL1",0.0128153697406444,-1.05768640922444,0.185,0.419,1
"PCSK6",0.0129972085809064,-1.29823258212197,0.222,0.452,1
"TRIM56",0.0133906788043828,-1.14893427364652,0.074,0.258,1
"NUP153",0.0140203642447559,4.76211418428931,0.222,0.032,1
"STC1",0.0140203642447559,5.00949283437415,0.222,0.032,1
"ASH1L",0.014378064387627,2.01081128298549,0.395,0.194,1
"APPL2",0.0144112329557072,-1.46518666563606,0.062,0.226,1
"BRWD3",0.0144132834433384,3.21432192607329,0.222,0.032,1
"PLEKHG1",0.0145357339296235,1.07433526628881,0.728,0.581,1
"PPP2R5C",0.0146269013915468,3.79991207719808,0.259,0.065,1
"CPNE8",0.0146419438485174,1.65428256599865,0.395,0.161,1
"WDR33",0.0147301449678013,-1.787869948244,0.086,0.258,1
"MTSS1",0.0149027785668977,-1.44100694944415,0.062,0.226,1
"UBE2K",0.0151409598813841,2.36533229323849,0.309,0.097,1
"FOXO3",0.0151716510266898,-0.801497175676277,0.136,0.355,1
"FILIP1",0.0152283581264455,-1.04719204014992,0.111,0.323,1
"MAN1A1",0.0153274168845302,-0.966530480444208,0.272,0.516,1
"PSMG4",0.0153435098165745,-0.904857769382338,0.148,0.387,1
"AC008691.1",0.0157751584208216,-1.17595842432136,0.247,0.484,1
"MDFIC",0.015920403889834,-1.26813227424447,0.123,0.323,1
"UPF3A",0.0161165805629488,-1.40176177313075,0.099,0.29,1
"MYO15B",0.0161165805629488,-1.50327400138495,0.099,0.29,1
"KMT2E",0.0161721603833542,1.114189034579,0.617,0.419,1
"SRSF11",0.0161858087407906,-0.745565954716003,0.346,0.645,1
"DLG1",0.0163728678247964,1.54434286896474,0.506,0.323,1
"AP2A2",0.0163892955846545,-1.3822096810554,0.136,0.355,1
"MRC1",0.016800746413032,-0.99397764018801,0.16,0.387,1
"SMARCA1",0.0173664421468587,2.14509471216429,0.272,0.065,1
"STX12",0.0174161232588246,1.46083456376683,0.346,0.129,1
"SDCBP",0.0179220660029793,2.99129834050105,0.222,0.032,1
"CNST",0.0180167417695776,2.55610280169132,0.321,0.129,1
"DNAJC18",0.0181459242968453,-0.958276308195494,0.136,0.355,1
"NUMB",0.0181754220514554,1.28962282309515,0.457,0.226,1
"DGKH",0.0182417812270437,1.60060218773186,0.383,0.161,1
"AL138828.1",0.0183908626837878,-1.39965559627177,0.185,0.387,1
"TANC2",0.0184035850983858,1.08643088384629,0.605,0.419,1
"LRP5",0.0186580661891567,-1.21006189452216,0.123,0.323,1
"FNDC3B",0.0187442937731644,1.21795106259349,0.605,0.419,1
"KAT6A",0.0187780218238143,1.27795023503348,0.568,0.387,1
